symbol,year,field,our_normalized,external,ratio,level,source
PAKMI,2020,PAT,1844.703,1845.0,1.000,EXACT,dps
DMTM,2023,Sales,3866.66,3867.0,1.000,EXACT,dps
DCL,2024,Sales,22319082,22319082.0,1.000,EXACT,dps
DCL,2024,TA,48772185,48772185.0,1.000,EXACT,sarmaaya
DCL,2024,TL,21800507,21800507.0,1.000,EXACT,sarmaaya
DCL,2024,Eq,26971678,26971678.0,1.000,EXACT,sarmaaya
DCL,2024,CA,4922496,4922496.0,1.000,EXACT,sarmaaya
KCL,2025,Sales,584210.014,584210.0,1.000,EXACT,dps
HINO,2024,Sales,7622709,7622709.0,1.000,EXACT,dps
HINO,2024,PAT,16033.0,16033.0,1.000,EXACT,dps
HINO,2024,TA,9956823,10672639.0,0.933,EXACT,sarmaaya
HINO,2024,TL,4661118,5219296.0,0.893,tight,sarmaaya
HINO,2024,Eq,5295705,5453343.0,0.971,EXACT,sarmaaya
HINO,2024,CA,5929472,6759004.0,0.877,tight,sarmaaya
IDSM,2025,Sales,3583528,3583528.0,1.000,EXACT,dps
IDSM,2025,PAT,323033.0,323033.0,1.000,EXACT,dps
BATA,2025,Sales,17776670,17776670.0,1.000,EXACT,dps
BATA,2025,PAT,850730.0,850730.0,1.000,EXACT,dps
BATA,2025,TA,13585445.0,13723055.0,0.990,EXACT,sarmaaya
BATA,2025,Eq,3167870.0,3167870.0,1.000,EXACT,sarmaaya
BATA,2025,CA,6626512.0,6276340.0,1.056,EXACT,sarmaaya
BATA,2025,Sales,17776670,17776670.0,1.000,EXACT,sarmaaya
BATA,2025,COGS,-10756612,12283219.0,0.876,tight,sarmaaya
BATA,2025,PAT,850730.0,-2385054.0,-0.357,MISMATCH,sarmaaya
GATM,2022,Sales,100256957,100256957.0,1.000,EXACT,dps
GATM,2022,PAT,8861647,8861647.0,1.000,EXACT,dps
JUBS,2023,Sales,5337.933,5338.0,1.000,EXACT,dps
JUBS,2023,PAT,71613.926,71614.0,1.000,EXACT,dps
BAFS,2022,Sales,3938711.677,3938712.0,1.000,EXACT,dps
HICL,2022,PAT,111091.0,111091.0,1.000,EXACT,dps
FEROZ,2023,Sales,9893390.922,9893391.0,1.000,EXACT,dps
FEROZ,2023,PAT,189042.471,189042.0,1.000,EXACT,dps
GOC,2022,Sales,238127.624,238128.0,1.000,EXACT,dps
GOC,2022,PAT,97360.658,97361.0,1.000,EXACT,dps
AKDHL,2025,TA,45039,45039.0,1.000,EXACT,sarmaaya
AKDHL,2025,CA,16954,16954.0,1.000,EXACT,sarmaaya
HUSI,2023,Sales,160603.267,160603.0,1.000,EXACT,dps
HUSI,2023,PAT,21066.815,21067.0,1.000,EXACT,dps
GOC,2023,Sales,691435.578,691436.0,1.000,EXACT,dps
GOC,2023,PAT,153755.162,153755.0,1.000,EXACT,dps
BHAT,2025,Sales,32907546.738,32907546.0,1.000,EXACT,dps
BHAT,2025,TA,26925012.629,26925013.0,1.000,EXACT,sarmaaya
BHAT,2025,TL,15962857.152,15587267.0,1.024,EXACT,sarmaaya
BHAT,2025,Eq,10962155.477,10779037.0,1.017,EXACT,sarmaaya
BHAT,2025,CA,18002690.467,18002690.0,1.000,EXACT,sarmaaya
BHAT,2025,Sales,32907546.738,32907547.0,1.000,EXACT,sarmaaya
BHAT,2025,COGS,-30319406.416,30357635.0,0.999,EXACT,sarmaaya
WYETH,2020,Sales,932673,932673.0,1.000,EXACT,dps
WYETH,2020,PAT,23176.0,23176.0,1.000,EXACT,dps
TSPL,2025,TA,216610.008,216610.0,1.000,EXACT,sarmaaya
TSPL,2025,TL,42931.316,42931.0,1.000,EXACT,sarmaaya
TSPL,2025,Eq,173678.692,173679.0,1.000,EXACT,sarmaaya
TSPL,2025,CA,112769.738,112770.0,1.000,EXACT,sarmaaya
FCEPL,2023,PAT,1508786.0,1508786.0,1.000,EXACT,dps
TOWL,2025,Sales,12347001.878,12347001.0,1.000,EXACT,dps
STPL,2025,PAT,3083.0,3083.0,1.000,EXACT,dps
STPL,2025,TA,4451333.412,4451333.0,1.000,EXACT,sarmaaya
STPL,2025,CA,1109304.62,1109305.0,1.000,EXACT,sarmaaya
STPL,2025,COGS,-1801261.623,1817180.0,0.991,EXACT,sarmaaya
STPL,2025,PAT,3083.0,-255116.0,-0.012,MISMATCH,sarmaaya
FRCL,2025,Sales,4390409.0,4390409.0,1.000,EXACT,dps
FRCL,2025,PAT,147496.0,147496.0,1.000,EXACT,dps
OTSU,2022,Sales,2851733,2851733.0,1.000,EXACT,dps
FZCM,2024,Sales,97160875,97160875.0,1.000,EXACT,dps
ATBA,2023,PAT,2201242,2201242.0,1.000,EXACT,dps
GRYL,2024,PAT,7762.084,7762.0,1.000,EXACT,dps
MACFL,2023,Sales,5505462.439,5505462.0,1.000,EXACT,dps
MACFL,2023,PAT,379213.514,379214.0,1.000,EXACT,dps
QUICE,2025,Sales,1094764.441,1094764.0,1.000,EXACT,dps
DGKC,2025,Sales,71892837,71892837.0,1.000,EXACT,dps
DGKC,2025,PAT,8675059,8675059.0,1.000,EXACT,dps
DGKC,2025,TA,145924235,166471474.0,0.877,tight,sarmaaya
DGKC,2025,TL,51256757,66761077.99999999,0.768,tight,sarmaaya
DGKC,2025,Eq,94667478,96220012.0,0.984,EXACT,sarmaaya
DGKC,2025,CA,47908042,54103114.0,0.885,tight,sarmaaya
DGKC,2025,Sales,71892837,78633908.0,0.914,EXACT,sarmaaya
DGKC,2025,COGS,-53387166,59480038.0,0.898,tight,sarmaaya
DGKC,2025,PAT,8675059,9239142.0,0.939,EXACT,sarmaaya
BGL,2022,Sales,1346050,1346050.0,1.000,EXACT,dps
HAEL,2025,Sales,553561.763,553562.0,1.000,EXACT,dps
HAEL,2025,PAT,13857.875,13858.0,1.000,EXACT,dps
WAVES,2025,PAT,125828,125828.0,1.000,EXACT,dps
WAVES,2025,PAT,125828,436596.0,0.288,WARN,sarmaaya
GFIL,2023,Sales,4285864.399,4285864.0,1.000,EXACT,dps
TSPL,2024,Sales,5000.0,6080.0,0.822,tight,dps
TSPL,2024,PAT,5983.0,5983.0,1.000,EXACT,dps
TSPL,2024,TA,219243.325,219243.0,1.000,EXACT,sarmaaya
TSPL,2024,TL,33136.817,33137.0,1.000,EXACT,sarmaaya
TSPL,2024,Eq,186106.508,186107.0,1.000,EXACT,sarmaaya
TSPL,2024,CA,113006.646,113007.0,1.000,EXACT,sarmaaya
HTL,2022,Sales,17739037,17739037.0,1.000,EXACT,dps
FIMM,2022,Sales,1378792.562,1378793.0,1.000,EXACT,dps
EFOODS,2016,Sales,44346031,44346031.0,1.000,EXACT,dps
EFOODS,2016,PAT,2386712,2386712.0,1.000,EXACT,dps
BOK,2023,PAT,3481277,3481277.0,1.000,EXACT,dps
PHDL,2021,Sales,249724.0,249724.0,1.000,EXACT,dps
MRNS,2025,TA,7408307.596,7621088.0,0.972,EXACT,sarmaaya
MRNS,2025,TL,2640644.821,2797805.0,0.944,EXACT,sarmaaya
MRNS,2025,Eq,4767662.775,4767663.0,1.000,EXACT,sarmaaya
MRNS,2025,CA,3722627.178,3722627.0,1.000,EXACT,sarmaaya
MRNS,2025,COGS,-11563133.425,11687156.0,0.989,EXACT,sarmaaya
SANSM,2023,Sales,3922156,3922156.0,1.000,EXACT,dps
SANSM,2023,PAT,1609.0,1609.0,1.000,EXACT,dps
HINOON,2024,PAT,3253500.701,3253501.0,1.000,EXACT,dps
HINOON,2024,TA,16062291.695,17510400.0,0.917,EXACT,sarmaaya
HINOON,2024,Eq,11221165.701,11795130.0,0.951,EXACT,sarmaaya
HINOON,2024,CA,12379733.856,13177252.0,0.939,EXACT,sarmaaya
ITTEFAQ,2022,Sales,11225260.621,11225261.0,1.000,EXACT,dps
CPAL,2018,PAT,33793.675,33794.0,1.000,EXACT,dps
CLVL,2025,Sales,23695.298,23695.0,1.000,EXACT,dps
CLVL,2025,PAT,19105.0,19105.0,1.000,EXACT,dps
CLVL,2025,TA,1060315.534,2442541.0,0.434,loose,sarmaaya
CLVL,2025,TL,593138.014,1337802.0,0.443,loose,sarmaaya
CLVL,2025,Eq,467177.52,878927.0,0.532,loose,sarmaaya
CLVL,2025,CA,76092.198,846018.0,0.090,MISMATCH,sarmaaya
CLVL,2025,Sales,23695.298,680810.0,0.035,MISMATCH,sarmaaya
CLVL,2025,COGS,-6940.872,270049.0,0.026,MISMATCH,sarmaaya
CLVL,2025,PAT,19105.0,158540.0,0.121,WARN,sarmaaya
KHTC,2025,Sales,9890703.179,9890703.0,1.000,EXACT,dps
KHTC,2025,PAT,274648.054,274648.0,1.000,EXACT,dps
KHTC,2025,Sales,9890703.179,9772847.0,1.012,EXACT,sarmaaya
KHTC,2025,COGS,-8115882.823,8159791.0,0.995,EXACT,sarmaaya
KHTC,2025,PAT,274648.054,274648.0,1.000,EXACT,sarmaaya
KTML,2023,Sales,42046556,42046556.0,1.000,EXACT,dps
KTML,2023,PAT,2407262,2407262.0,1.000,EXACT,dps
FATIMA,2022,Sales,152231277,158797102.0,0.959,EXACT,dps
FATIMA,2022,PAT,14123939,14301979.0,0.988,EXACT,dps
CPPL,2025,TA,15623282.0,15869447.0,0.984,EXACT,sarmaaya
CPPL,2025,CA,-518816.0,6843089.0,-0.076,MISMATCH,sarmaaya
JDWS,2023,PAT,2166094.078,2166094.0,1.000,EXACT,dps
FZCM,2025,COGS,-82305647.102,82486725.0,0.998,EXACT,sarmaaya
KOHTM,2022,Sales,4930819,4930819.0,1.000,EXACT,dps
KOHTM,2022,PAT,292267,292267.0,1.000,EXACT,dps
POL,2025,Sales,62370222.0,57116575.0,1.092,EXACT,dps
POL,2025,PAT,24181657.0,24181657.0,1.000,EXACT,dps
POL,2025,TA,177003225,180943417.0,0.978,EXACT,sarmaaya
POL,2025,CA,149655051,149936602.0,0.998,EXACT,sarmaaya
POL,2025,Sales,62370222.0,58554896.0,1.065,EXACT,sarmaaya
POL,2025,PAT,24181657.0,22960162.0,1.053,EXACT,sarmaaya
ASL,2023,Sales,31102382,31102382.0,1.000,EXACT,dps
KOSM,2025,TA,3830061.428,3830061.0,1.000,EXACT,sarmaaya
KOSM,2025,TL,3624531.315,3624531.0,1.000,EXACT,sarmaaya
KOSM,2025,Eq,205530.112,205530.0,1.000,EXACT,sarmaaya
KOSM,2025,CA,470129.857,470130.0,1.000,EXACT,sarmaaya
KOSM,2025,PAT,-494210.669,-494211.0,1.000,EXACT,sarmaaya
PIAA,2020,Sales,94989391,94989391.0,1.000,EXACT,dps
MARI,2023,Sales,145769907,145769907.0,1.000,EXACT,dps
MARI,2023,PAT,56128711,56128711.0,1.000,EXACT,dps
KOSM,2024,TA,4250965.67,4250966.0,1.000,EXACT,sarmaaya
KOSM,2024,TL,3688206.41,3688206.0,1.000,EXACT,sarmaaya
KOSM,2024,Eq,562759.26,562759.0,1.000,EXACT,sarmaaya
KOSM,2024,CA,731462.054,731462.0,1.000,EXACT,sarmaaya
ATIL,2022,PAT,719314,719314.0,1.000,EXACT,dps
HABSM,2022,Sales,13006818,13006818.0,1.000,EXACT,dps
HABSM,2022,PAT,1289761,1289761.0,1.000,EXACT,dps
MEHT,2023,Sales,54627481.688,54627482.0,1.000,EXACT,dps
MEHT,2023,PAT,6903397.0,6903397.0,1.000,EXACT,dps
DFML,2024,Sales,11980.0,9953.0,1.204,tight,dps
DFML,2024,TA,3962624.0,3962624.0,1.000,EXACT,sarmaaya
DFML,2024,CA,2320862.0,2166648.0,1.071,EXACT,sarmaaya
TRPOL,2020,Sales,403176.99,403177.0,1.000,EXACT,dps
TRPOL,2020,PAT,22404.807,22405.0,1.000,EXACT,dps
GAMON,2025,TA,996860.538,1176905.0,0.847,tight,sarmaaya
GAMON,2025,Eq,785149.449,767712.0,1.023,EXACT,sarmaaya
GAMON,2025,CA,313948.785,317761.0,0.988,EXACT,sarmaaya
PPVC,2023,Sales,11251.064,11251.0,1.000,EXACT,dps
JLICL,2025,PAT,2495503,2495510.0,1.000,EXACT,dps
JLICL,2025,TA,265767512,268354727.0,0.990,EXACT,sarmaaya
JLICL,2025,TL,246934280,249521495.0,0.990,EXACT,sarmaaya
JLICL,2025,Eq,18833232,18833232.0,1.000,EXACT,sarmaaya
ORIXM,2021,PAT,152518.893,152519.0,1.000,EXACT,dps
CSAP,2024,Sales,10752196,9111611.0,1.180,tight,dps
CSAP,2024,PAT,1606503,1629412.0,0.986,EXACT,dps
MFL,2023,Sales,19985401.101,19985401.0,1.000,EXACT,dps
ASL,2024,Sales,42749652,42749652.0,1.000,EXACT,dps
ASL,2024,TA,40597158,40597158.0,1.000,EXACT,sarmaaya
ASL,2024,TL,24890180,28890180.0,0.862,tight,sarmaaya
ASL,2024,Eq,15706978,11706978.0,1.342,tight,sarmaaya
ASL,2024,CA,18469454.0,18209688.0,1.014,EXACT,sarmaaya
PAKRI,2025,PAT,30402164.0,3129096.0,9.716,MISMATCH,dps
PAKRI,2025,TA,1208555052.0,66193946.0,18.258,MISMATCH,sarmaaya
PAKRI,2025,TL,288840235.0,40331929.0,7.162,WARN,sarmaaya
SGF,2023,Sales,15061817,15061817.0,1.000,EXACT,dps
SGF,2023,PAT,1181607,1181607.0,1.000,EXACT,dps
STML,2022,Sales,8674940,8674940.0,1.000,EXACT,dps
ORIXM,2019,PAT,126056.628,126057.0,1.000,EXACT,dps
DINT,2025,Sales,40119000.0,40118920.0,1.000,EXACT,dps
DINT,2025,TA,34488337,34488337.0,1.000,EXACT,sarmaaya
DINT,2025,Sales,40119000.0,40118921.0,1.000,EXACT,sarmaaya
DINT,2025,COGS,-36377000.0,36390810.0,1.000,EXACT,sarmaaya
JSML,2024,Sales,7996000,7996452.0,1.000,EXACT,dps
JSML,2024,PAT,1880.0,1880.0,1.000,EXACT,dps
YOUW,2022,Sales,1244911.124,1244911.0,1.000,EXACT,dps
SPEL,2025,Eq,6109862,6109862.0,1.000,EXACT,sarmaaya
PGCL,2018,Sales,763546,763546.0,1.000,EXACT,dps
PGCL,2018,PAT,18750,18750.0,1.000,EXACT,dps
UPFL,2022,Sales,28309317,28309317.0,1.000,EXACT,dps
UPFL,2022,PAT,7952403,7952403.0,1.000,EXACT,dps
ZIL,2024,Sales,6364851,6364851.0,1.000,EXACT,dps
ZIL,2024,PAT,42947,42947.0,1.000,EXACT,dps
PMRS,2023,Sales,3045962,3045962.0,1.000,EXACT,dps
NRSL,2024,Sales,8584744,8584744.0,1.000,EXACT,dps
NRSL,2024,PAT,270375,270376.0,1.000,EXACT,dps
NRSL,2024,TA,6487311,6583625.0,0.985,EXACT,sarmaaya
NRSL,2024,TL,3189092,3292293.0,0.969,EXACT,sarmaaya
NRSL,2024,Eq,3298219,3291333.0,1.002,EXACT,sarmaaya
NRSL,2024,CA,4938214,4938214.0,1.000,EXACT,sarmaaya
SYS,2023,PAT,8559160.491,8559160.0,1.000,EXACT,dps
HRPL,2025,Sales,2136281.09,2136281.0,1.000,EXACT,dps
HRPL,2025,TA,1383579.459,1383579.0,1.000,EXACT,sarmaaya
HRPL,2025,TL,589877.85,589878.0,1.000,EXACT,sarmaaya
HRPL,2025,Eq,793701.609,793702.0,1.000,EXACT,sarmaaya
HRPL,2025,CA,788322.889,788323.0,1.000,EXACT,sarmaaya
HRPL,2025,Sales,2136281.09,2136281.0,1.000,EXACT,sarmaaya
HRPL,2025,COGS,-1966289.863,1985064.0,0.991,EXACT,sarmaaya
SZTM,2022,Sales,9382850.241,9382850.0,1.000,EXACT,dps
PRET,2022,Sales,19976813.131,19976813.0,1.000,EXACT,dps
ASTL,2022,Sales,58184282.0,58184282.0,1.000,EXACT,dps
MCB,2024,TA,2703339305,3009721756.0,0.898,tight,sarmaaya
MCB,2024,TL,2433079965,2722474512.0,0.894,tight,sarmaaya
MCB,2024,Eq,270259340,286745715.0,0.943,EXACT,sarmaaya
KTML,2024,Sales,58174952,58174952.0,1.000,EXACT,dps
KTML,2024,PAT,2199162,2199162.0,1.000,EXACT,dps
KTML,2024,TA,51853603,151328038.0,0.343,WARN,sarmaaya
KTML,2024,TL,22621047,69086834.0,0.327,WARN,sarmaaya
KTML,2024,Eq,29232556,57209523.0,0.511,loose,sarmaaya
KTML,2024,CA,17882569,60336524.0,0.296,WARN,sarmaaya
BAPL,2025,PAT,59388.0,59388.0,1.000,EXACT,dps
CCM,2024,PAT,76642.0,76642.0,1.000,EXACT,dps
CCM,2024,TA,8288588,8940371.0,0.927,EXACT,sarmaaya
CCM,2024,TL,2136180,2254591.0,0.947,EXACT,sarmaaya
CCM,2024,Eq,6152408,6504708.0,0.946,EXACT,sarmaaya
CCM,2024,CA,2361107,2521266.0,0.936,EXACT,sarmaaya
FASM,2023,Sales,37672807.61,37672808.0,1.000,EXACT,dps
PAKT,2024,Sales,121077803,121077803.0,1.000,EXACT,dps
PICT,2024,PAT,1800504.0,1800504.0,1.000,EXACT,dps
PICT,2024,TA,5068420,5068420.0,1.000,EXACT,sarmaaya
PICT,2024,TL,3627772,3627772.0,1.000,EXACT,sarmaaya
PICT,2024,Eq,1440648,1440648.0,1.000,EXACT,sarmaaya
PICT,2024,CA,5068420,5068420.0,1.000,EXACT,sarmaaya
CLOV,2025,Sales,3677864,3677864.0,1.000,EXACT,dps
CLOV,2025,PAT,253398,253398.0,1.000,EXACT,dps
CLOV,2025,TA,653632.0,653632.0,1.000,EXACT,sarmaaya
CLOV,2025,CA,534109.0,534109.0,1.000,EXACT,sarmaaya
CLOV,2025,Sales,3677864,3677864.0,1.000,EXACT,sarmaaya
CLOV,2025,COGS,-3262886,3278591.0,0.995,EXACT,sarmaaya
CLOV,2025,PAT,253398,253398.0,1.000,EXACT,sarmaaya
ISIL,2025,Sales,105193000,105192599.0,1.000,EXACT,dps
ISIL,2025,PAT,5749491.165,5749491.0,1.000,EXACT,dps
ISIL,2025,TA,102105000,114280317.0,0.893,tight,sarmaaya
ISIL,2025,TL,72681000,88095088.0,0.825,tight,sarmaaya
ISIL,2025,Eq,29424000,25485028.0,1.155,tight,sarmaaya
ISIL,2025,CA,55619000,61488713.0,0.905,EXACT,sarmaaya
ISIL,2025,Sales,105193000,122566193.0,0.858,tight,sarmaaya
ISIL,2025,COGS,-83359000,100075371.0,0.833,tight,sarmaaya
ISIL,2025,PAT,5749491.165,4206164.0,1.367,loose,sarmaaya
ACPL,2025,Sales,33309080,33309080.0,1.000,EXACT,dps
ACPL,2025,PAT,1731091,1731091.0,1.000,EXACT,dps
ACPL,2025,TA,50421714.0,50421714.0,1.000,EXACT,sarmaaya
ACPL,2025,TL,27920835.0,27319553.0,1.022,EXACT,sarmaaya
ACPL,2025,CA,16093796.0,12837686.0,1.254,tight,sarmaaya
ACPL,2025,Sales,33309080,33309080.0,1.000,EXACT,sarmaaya
ACPL,2025,COGS,-25336268,25562830.0,0.991,EXACT,sarmaaya
ACPL,2025,PAT,1731091,1731091.0,1.000,EXACT,sarmaaya
BNWM,2024,Sales,891268.0,891268.0,1.000,EXACT,dps
BNWM,2024,TA,3891262,3929149.0,0.990,EXACT,sarmaaya
BNWM,2024,TL,758219,796106.0,0.952,EXACT,sarmaaya
BNWM,2024,Eq,3133043,3133043.0,1.000,EXACT,sarmaaya
BNWM,2024,CA,1168196,1168196.0,1.000,EXACT,sarmaaya
EPCL,2024,Sales,75677747,75677747.0,1.000,EXACT,dps
EPCL,2024,PAT,9230660.0,9230660.0,1.000,EXACT,dps
EPCL,2024,TA,99071257,106638336.0,0.929,EXACT,sarmaaya
EPCL,2024,TL,70668432,78301835.0,0.903,EXACT,sarmaaya
EPCL,2024,Eq,28402825,27321579.0,1.040,EXACT,sarmaaya
EPCL,2024,CA,41579486,38917000.0,1.068,EXACT,sarmaaya
OTSU,2023,Sales,3035085,3035085.0,1.000,EXACT,dps
BIFO,2024,PAT,295027.465,295027.0,1.000,EXACT,dps
BIFO,2024,TA,3601270.83,3722648.0,0.967,EXACT,sarmaaya
BIFO,2024,TL,665157.559,786535.0,0.846,tight,sarmaaya
BIFO,2024,CA,1352677.162,1352677.0,1.000,EXACT,sarmaaya
NCL,2025,Sales,85427485.908,85427486.0,1.000,EXACT,dps
NCL,2025,PAT,789206.12,789206.0,1.000,EXACT,dps
NCL,2025,TA,76558155.658,76425686.0,1.002,EXACT,sarmaaya
NCL,2025,TL,54609273.679,54237957.0,1.007,EXACT,sarmaaya
NCL,2025,Eq,21948881.979,21793610.0,1.007,EXACT,sarmaaya
NCL,2025,CA,53029380.166,53055978.0,0.999,EXACT,sarmaaya
NCL,2025,Sales,85427485.908,85401081.0,1.000,EXACT,sarmaaya
NCL,2025,COGS,-76594174.417,76713734.0,0.998,EXACT,sarmaaya
NCL,2025,PAT,789206.12,751451.0,1.050,EXACT,sarmaaya
JKSM,2025,Sales,42837847.0,42837847.0,1.000,EXACT,dps
JKSM,2025,PAT,513861,513861.0,1.000,EXACT,dps
JKSM,2025,TA,32008776,32008776.0,1.000,EXACT,sarmaaya
JKSM,2025,TL,17965561.0,17810992.0,1.009,EXACT,sarmaaya
JKSM,2025,Eq,14043215.0,14043215.0,1.000,EXACT,sarmaaya
JKSM,2025,CA,19923633,19923633.0,1.000,EXACT,sarmaaya
JKSM,2025,Sales,42837847.0,42837847.0,1.000,EXACT,sarmaaya
JKSM,2025,COGS,-38189290.0,38381829.0,0.995,EXACT,sarmaaya
JKSM,2025,PAT,513861,513861.0,1.000,EXACT,sarmaaya
STJT,2022,Sales,7455486,7455486.0,1.000,EXACT,dps
ISL,2025,TA,50067519,50067519.0,1.000,EXACT,sarmaaya
ISL,2025,TL,24956897,24883649.0,1.003,EXACT,sarmaaya
ISL,2025,Eq,25110622,25110622.0,1.000,EXACT,sarmaaya
ISL,2025,CA,28461498,28461498.0,1.000,EXACT,sarmaaya
WTL,2024,Sales,5044440,5046440.0,1.000,EXACT,dps
WTL,2024,TA,14920302.0,17458705.0,0.855,tight,sarmaaya
WTL,2024,CA,11787587.0,3101144.0,3.801,WARN,sarmaaya
JKSM,2024,Sales,41816395,41816395.0,1.000,EXACT,dps
JKSM,2024,PAT,1006511,1006511.0,1.000,EXACT,dps
JKSM,2024,TA,30565011,30565011.0,1.000,EXACT,sarmaaya
JKSM,2024,TL,17070030,16817821.0,1.015,EXACT,sarmaaya
JKSM,2024,Eq,13494981,13494981.0,1.000,EXACT,sarmaaya
JKSM,2024,CA,19213952,19213952.0,1.000,EXACT,sarmaaya
HINOON,2025,PAT,4119312.634,4119313.0,1.000,EXACT,dps
HINOON,2025,TA,18413194.527,19717333.0,0.934,EXACT,sarmaaya
HINOON,2025,Eq,13170007.814,13752977.0,0.958,EXACT,sarmaaya
HINOON,2025,CA,13811353.225,14858395.0,0.930,EXACT,sarmaaya
HINOON,2025,COGS,-11662352.109,13038194.0,0.894,tight,sarmaaya
HINOON,2025,PAT,4119312.634,4128317.0,0.998,EXACT,sarmaaya
DGKC,2022,Sales,58043863,58043863.0,1.000,EXACT,dps
IML,2023,PAT,114071,114071.0,1.000,EXACT,dps
GLAXO,2022,Sales,41841585,41841585.0,1.000,EXACT,dps
GLAXO,2022,PAT,2462892,2462892.0,1.000,EXACT,dps
ITTEFAQ,2023,Sales,8284453.567,8284454.0,1.000,EXACT,dps
ADOS,2021,Sales,21820.97,21821.0,1.000,EXACT,dps
PREMA,2022,PAT,861141,861141.0,1.000,EXACT,dps
KHYT,2022,Sales,14591.5,14592.0,1.000,EXACT,dps
IGIL,2025,TA,43662256,43662256.0,1.000,EXACT,sarmaaya
IGIL,2025,TL,40963871,40963871.0,1.000,EXACT,sarmaaya
IGIL,2025,Eq,2698385,2698385.0,1.000,EXACT,sarmaaya
KPUS,2023,Sales,4487204,4487204.0,1.000,EXACT,dps
KPUS,2023,PAT,17358,17357.0,1.000,EXACT,dps
SASML,2023,Sales,5534665.598,5534666.0,1.000,EXACT,dps
SCBPL,2025,PAT,28780854,28780854.0,1.000,EXACT,dps
SCBPL,2025,TA,872871088,884285297.0,0.987,EXACT,sarmaaya
SCBPL,2025,TL,762409025,773823234.0,0.985,EXACT,sarmaaya
SCBPL,2025,Eq,110462063,110462063.0,1.000,EXACT,sarmaaya
SCBPL,2025,PAT,28780854,28780854.0,1.000,EXACT,sarmaaya
FASM,2025,Sales,46203552.79,46203553.0,1.000,EXACT,dps
FASM,2025,PAT,1488896.0,1488896.0,1.000,EXACT,dps
FASM,2025,Sales,46203552.79,46203553.0,1.000,EXACT,sarmaaya
FASM,2025,COGS,-42529746.167,42594458.0,0.998,EXACT,sarmaaya
FASM,2025,PAT,1488896.0,-269267.0,-5.529,MISMATCH,sarmaaya
GGGL,2022,Sales,1505037.216,1505037.0,1.000,EXACT,dps
ZAHID,2025,Sales,40608062.0,40608062.0,1.000,EXACT,dps
ZAHID,2025,Sales,40608062.0,40809025.0,0.995,EXACT,sarmaaya
EFERT,2023,Sales,229714692,161666127.0,1.421,loose,dps
EFERT,2023,PAT,26191102,25678418.0,1.020,EXACT,dps
HICL,2023,PAT,112781,112781.0,1.000,EXACT,dps
SALT,2018,Sales,5958498.617,5958499.0,1.000,EXACT,dps
ACPL,2023,Sales,25477355,25477355.0,1.000,EXACT,dps
ACPL,2023,PAT,1516062,1516062.0,1.000,EXACT,dps
MFL,2025,Sales,26654376.27,26654376.0,1.000,EXACT,dps
MFL,2025,TA,29962455.35,29988175.0,0.999,EXACT,sarmaaya
MFL,2025,TL,19559545.9,19501821.0,1.003,EXACT,sarmaaya
MFL,2025,Eq,10402909.45,10486354.0,0.992,EXACT,sarmaaya
MFL,2025,CA,18522341.796,18542714.0,0.999,EXACT,sarmaaya
MFL,2025,Sales,26654376.27,26670728.0,0.999,EXACT,sarmaaya
MFL,2025,COGS,-23308052.386,23444760.0,0.994,EXACT,sarmaaya
FCCL,2025,Sales,88956328,88956328.0,1.000,EXACT,dps
FCCL,2025,PAT,13326202,13326202.0,1.000,EXACT,dps
FCCL,2025,TA,160845191,160916615.0,1.000,EXACT,sarmaaya
FCCL,2025,TL,76572983,74996777.0,1.021,EXACT,sarmaaya
FCCL,2025,Eq,84272208,84272208.0,1.000,EXACT,sarmaaya
FCCL,2025,CA,40472565,40472565.0,1.000,EXACT,sarmaaya
FCCL,2025,Sales,88956328,88956328.0,1.000,EXACT,sarmaaya
FCCL,2025,COGS,-57384978,58888094.0,0.974,EXACT,sarmaaya
FCCL,2025,PAT,13326202,13326202.0,1.000,EXACT,sarmaaya
AGHA,2025,Sales,10674618,10674618.0,1.000,EXACT,dps
AGHA,2025,TA,55707652,60672161.0,0.918,EXACT,sarmaaya
AGHA,2025,TL,34780830,39745339.0,0.875,tight,sarmaaya
AGHA,2025,Eq,20926822,20926822.0,1.000,EXACT,sarmaaya
AGHA,2025,CA,10400466,10400466.0,1.000,EXACT,sarmaaya
AGHA,2025,Sales,10674618,10674618.0,1.000,EXACT,sarmaaya
AGHA,2025,COGS,-12652104,12751822.0,0.992,EXACT,sarmaaya
GWLC,2024,Sales,18165083,18165083.0,1.000,EXACT,dps
GWLC,2024,PAT,1742730,1742730.0,1.000,EXACT,dps
GWLC,2024,TA,37125657,37225482.0,0.997,EXACT,sarmaaya
GWLC,2024,TL,13074052,13173877.0,0.992,EXACT,sarmaaya
GWLC,2024,Eq,24051605,24051605.0,1.000,EXACT,sarmaaya
GWLC,2024,CA,8502135,8502135.0,1.000,EXACT,sarmaaya
KOHTM,2024,Sales,7964142,7964142.0,1.000,EXACT,dps
KOHTM,2024,PAT,214117,214117.0,1.000,EXACT,dps
KOHTM,2024,TA,8315163,8455197.0,0.983,EXACT,sarmaaya
KOHTM,2024,CA,3304590,3304590.0,1.000,EXACT,sarmaaya
ELSM,2022,PAT,1231300.289,1231300.0,1.000,EXACT,dps
ARM,2023,PAT,301383.735,301384.0,1.000,EXACT,dps
